KEY,en,ru
SETBONUS_CYBORG_DESC,Take an AI controlled bonus turn at the end of the first round.,Сделайте бонусный ход под управлением ИИ в конце первого раунда.
ARMOR_DEBRISARMOR_NAME,Debris Armor,Броня из Обломков
ARMOR_DEBRISARMOR_DESC,"+2 range, +1 Kinetic Spikes.","+2 дальность, +1 Кинетические Шипы."
ARMOR_DEBRISHAT_NAME,Debris Hat,Шляпа из Обломков
ARMOR_DEBRISHAT_DESC,"+2 range, +1 Kinetic Spikes.","+2 дальность, +1 Кинетические Шипы."
ARMOR_DEBRISMASK_NAME,Debris Mask,Маска из Обломков
ARMOR_DEBRISMASK_DESC,"+2 range, +1 Kinetic Spikes.","+2 дальность, +1 Кинетические Шипы."
SETBONUS_DEBRIS_NAME,Debris Set Bonus!,Бонус Набора Обломков!
SETBONUS_DEBRIS_DESC,Your basic attack deals electric damage and has a +10% chance to Stun.,Ваша базовая атака наносит электрический урон и имеет +10% шанс Оглушения.
ARMOR_DEMONICHAT_NAME,Demonic Hat,Демоническая Шляпа
ARMOR_DEMONICHAT_DESC,"+3 Thorns. Trample.
You can no longer heal.","+3 Шипы. Протаптывание.
Вы больше не можете лечиться."
ARMOR_DEMONICMASK_NAME,Demonic Mask,Демоническая Маска
ARMOR_DEMONICMASK_DESC,"+3 Bleed Thorns.
Trample. Bleed 3.","+3 Кровоточащих Шипа.
Протаптывание. Кровотечение 3."
ARMOR_DEMONICNECKLACE_NAME,Demonic Necklace,Демоническое Ожерелье
ARMOR_DEMONICNECKLACE_DESC,"Bruise 1. When you take damage, gain +2 Damage.",Ушиб 1. При получении урона получите +2 Урона.
SETBONUS_DEMONIC_NAME,Demonic Set Bonus!,Бонус Демонического Набора!
SETBONUS_DEMONIC_DESC,"When you get a kill, gain +6 Shield.",При убийстве получите +6 Щита.
ARMOR_DINOHAT_NAME,Dino Hat,Дино-Шляпа
ARMOR_DINOHAT_DESC,Allies gain +1 [img:str] at the start of each battle.,Союзники получают +1 [img:str] в начале каждой битвы.
ARMOR_DINOMASK_NAME,Dino Mask,Дино-Маска
ARMOR_DINOMASK_DESC,Allies gain +1 [img:con] at the start of each battle.,Союзники получают +1 [img:con] в начале каждой битвы.
ARMOR_DINONECKLACE_NAME,Dino Necklace,Дино-Ожерелье
ARMOR_DINONECKLACE_DESC,Allies gain +1 [img:spd] at the start of each battle.,Союзники получают +1 [img:spd] в начале каждой битвы.
SETBONUS_DINO_NAME,Dino Set Bonus!,Бонус Дино-Набора!
SETBONUS_DINO_DESC,Allies gain +5 [img:shield] at the start of each battle.,Союзники получают +5 [img:shield] в начале каждой битвы.
ARMOR_DIRTHAT_NAME,Dirt Clod Hat,Шляпа из Комка Грязи
ARMOR_DIRTHAT_DESC,"+2 Mana Regen, +2 Health Regen.
Fragile and Brittle while wet.","+2 Регенерация Маны, +2 Регенерация Здоровья.
Хрупкая и Ломкая пока мокрая."
ARMOR_DIRTMASK_NAME,Dirt Clod Mask,Маска из Комка Грязи
ARMOR_DIRTMASK_DESC,"+2 Mana Regen, +2 Health Regen.
Fragile and Brittle while wet.","+2 Регенерация Маны, +2 Регенерация Здоровья.
Хрупкая и Ломкая пока мокрая."
ARMOR_DIRTARMOR_NAME,Dirt Clod Necklace,Ожерелье из Комка Грязи
ARMOR_DIRTARMOR_DESC,"+2 Mana Regen, +2 Health Regen.
Fragile and Brittle while wet.","+2 Регенерация Маны, +2 Регенерация Здоровья.
Хрупкая и Ломкая пока мокрая."
SETBONUS_DIRTCLOD_NAME,Dirt Clod Set Bonus!,Бонус Грязевого Набора!
SETBONUS_DIRTCLOD_DESC,Grow flowers under yourself at the end of each turn.,Выращивайте цветы под собой в конце каждого хода.
ARMOR_MUSHROOMHAT_NAME,Mushroom Hat,Грибная Шляпа
ARMOR_MUSHROOMHAT_DESC,"Inflict Confusion 2 on units that contact or attack you.
Familiars you spawn inflict Confusion.","Накладывает Замешательство 2 на юнитов, касающихся или атакующих вас.
Призванные вами фамильяры накладывают Замешательство."
ARMOR_GREENMANMASK_NAME,Greenman Mask,Маска Зеленого Человека
ARMOR_GREENMANMASK_DESC,"+3 Brace while standing in tall grass.
+3 Mana Regen while standing in water.","+3 Стойкость, находясь в высокой траве.
+3 Регенерация Маны, находясь в воде."
ARMOR_RINGOFMUSHROOMS_NAME,Ring of Mushrooms,Кольцо Грибов
ARMOR_RINGOFMUSHROOMS_DESC,All of your area abilities gain +1 area.,Все ваши способности по площади получают +1 к области.
SETBONUS_DRUID_NAME,Druid Set Bonus!,Бонус Набора Друида!
SETBONUS_DRUID_DESC,Your Familiars gain +4 HP and +1 Damage.,Ваши Фамильяры получают +4 ОЗ и +1 Урон.
ARMOR_DRYBONENECKLACE_NAME,Dry Bone Necklace,Ожерелье из Сухой Кости
ARMOR_DRYBONENECKLACE_DESC,"+1 Thorns.
Inflict Bruise 1 on units that contact you.","+1 Шипы.
Накладывает Ушиб 1 на юнитов, касающихся вас."
ARMOR_DRYBONEHAT_NAME,Dry Bone Helm,Шлем из Сухой Кости
ARMOR_DRYBONEHAT_DESC,"+1 Thorns.
Inflict Bruise 1 on units that contact you.","+1 Шипы.
Накладывает Ушиб 1 на юнитов, касающихся вас."
ARMOR_DRYBONEMASK_NAME,Dry Bone Mask,Маска из Сухой Кости
ARMOR_DRYBONEMASK_DESC,"+1 Thorns.
Inflict Bruise 1 on units that contact you.","+1 Шипы.
Накладывает Ушиб 1 на юнитов, касающихся вас."
SETBONUS_DRYBONE_NAME,Dry Bone Set Bonus!,Бонус Набора Сухой Кости!
SETBONUS_DRYBONE_DESC,Find a bone club at the end of each battle.,Находите костяную дубину в конце каждой битвы.
ARMOR_ELITEHAT_NAME,Elite Alloy Hat,Элитная Шляпа из Сплава
ARMOR_ELITEHAT_DESC,"+2 Brace, +3 Thorns, All Stats Up 1.
Brittle.","+2 Стойкость, +3 Шипы, Повышение Всех Характеристик 1.
Ломкая."
ARMOR_ELITEMASK_NAME,Elite Alloy Mask,Элитная Маска из Сплава
ARMOR_ELITEMASK_DESC,"+2 Brace, +3 Thorns, All Stats Up 1.
Brittle.","+2 Стойкость, +3 Шипы, Повышение Всех Характеристик 1.
Ломкая."
ARMOR_ELITEARMOR_NAME,Elite Alloy Armor,Элитная Броня из Сплава
ARMOR_ELITEARMOR_DESC,"+2 Brace, +3 Thorns, All Stats Up 1.
Brittle.","+2 Стойкость, +3 Шипы, Повышение Всех Характеристик 1.
Ломкая."
SETBONUS_ELITEALLOY_NAME,Elite Alloy Set Bonus!,Бонус Элитного Набора Сплава!
SETBONUS_ELITEALLOY_DESC,Elite Alloy Set Pieces are no longer Brittle.,Части элитного набора сплава больше не Ломкие.
ARMOR_EXPERIMENTALMASK_NAME,Experimental Treatment,Экспериментальное Лечение
ARMOR_EXPERIMENTALMASK_DESC,,
ARMOR_EXPERIMENTALHAT_NAME,Experimental Treatment,Экспериментальное Лечение
ARMOR_EXPERIMENTALHAT_DESC,,
ARMOR_EXPERIMENTALNECK_NAME,Experimental Treatment,Экспериментальное Лечение
ARMOR_EXPERIMENTALNECK_DESC,,
SETBONUS_EXPERIMENTAL_NAME,Experimental Set Bonus!,Бонус Экспериментального Набора!
SETBONUS_EXPERIMENTAL_DESC,"Find a pill at the end of each battle.
Whenever you eat a pill, gain a random stat and lose another random stat, permanently.","Находите таблетку в конце каждой битвы.
При поедании таблетки получите случайный стат и потеряйте другой навсегда."
ARMOR_FATTYHAT_NAME,Fatty Hat,Толстая Шляпа
ARMOR_FATTYHAT_DESC,Brace 1. Your basic attack has +1 Knockback.,Стойкость 1. Ваша базовая атака имеет +1 Отбрасывание.
ARMOR_FATTYMASK_NAME,Fatty Mask,Толстая Маска
ARMOR_FATTYMASK_DESC,Brace 1. Your basic attack has +1 Knockback.,Стойкость 1. Ваша базовая атака имеет +1 Отбрасывание.
ARMOR_FATTYNECKLACE_NAME,Fatty Necklace,Толстое Ожерелье
ARMOR_FATTYNECKLACE_DESC,Brace 1. Your basic attack has +1 Knockback.,Стойкость 1. Ваша базовая атака имеет +1 Отбрасывание.
SETBONUS_FATTY_NAME,Fatty Set Bonus!,Бонус Толстого Набора!
SETBONUS_FATTY_DESC,,
ARMOR_FEATHEREDVEIL_NAME,Feathered Veil,Пернатая Вуаль
ARMOR_FEATHEREDVEIL_DESC,Counterattack melee attackers.,Контратакуйте атакующих в ближнем бою.
ARMOR_FEATHEREDCAP_NAME,Feathered Cap,Пернатая Кепка
ARMOR_FEATHEREDCAP_DESC,,
ARMOR_FEATHEREDNECKLACE_NAME,Feathered Necklace,Пернатое Ожерелье
ARMOR_FEATHEREDNECKLACE_DESC,+15% Dodge Chance.,+15% Уклонения.
SETBONUS_FEATHERED_NAME,Feathered Set Bonus!,Бонус Пернатого Набора!
SETBONUS_FEATHERED_DESC,Flying.,Полет.
ARMOR_FECALHOOD_NAME,Fecal Hood,Фекальный Капюшон
ARMOR_FECALHOOD_DESC,Poisonous 1.,Ядовитый 1.
ARMOR_FECALMASK_NAME,Fecal Mask,Фекальная Маска
ARMOR_FECALMASK_DESC,Poisonous 1.,Ядовитый 1.
ARMOR_FECALNECKLACE_NAME,Fecal Necklace,Фекальное Ожерелье
ARMOR_FECALNECKLACE_DESC,Poisonous 1.,Ядовитый 1.
SETBONUS_FECAL_NAME,Fecal Set Bonus!,Бонус Фекального Набора!
SETBONUS_FECAL_DESC,"Poisonous 1.
Your basic attack inflicts Poison.","Ядовитый 1.
Ваша базовая атака накладывает Яд."
ARMOR_FIGHTERHELM_NAME,Fighter's Helm,Шлем Бойца
ARMOR_FIGHTERHELM_DESC,"+15% chance to refresh your basic attack, movement, weapon and trinket actions when you get a kill.","+15% шанс обновить действия базовой атаки, движения, оружия и брелока при убийстве."
ARMOR_FIGHTERSCAR_NAME,Fighter's Scar,Шрам Бойца
ARMOR_FIGHTERSCAR_DESC,"+15% chance to refresh your basic attack, movement, weapon and trinket actions when you get a kill.","+15% шанс обновить действия базовой атаки, движения, оружия и брелока при убийстве."
ARMOR_FIGHTERSHOULDERPAD_NAME,Fighter's Shoulder Pad,Наплечник Бойца
ARMOR_FIGHTERSHOULDERPAD_DESC,"+15% chance to refresh your basic attack, movement, weapon and trinket actions when you get a kill.","+15% шанс обновить действия базовой атаки, движения, оружия и брелока при убийстве."
SETBONUS_FIGHTER_NAME,Fighter Set Bonus!,Бонус Набора Бойца!
SETBONUS_FIGHTER_DESC,"+15% chance to refresh your basic attack, movement, weapon and trinket actions when you get a kill.","+15% шанс обновить действия базовой атаки, движения, оружия и брелока при убийстве."
ARMOR_FLOWERMASK_NAME,Flower Mask,Цветочная Маска
ARMOR_FLOWERMASK_DESC,"Your basic attack has a +5% chance to inflict Entangled.
Plants flowers on each tile you move through.
[s:.7](Stacking this effect plants flowers in a wider area.)[/s]","Ваша базовая атака имеет +5% шанс Опутать.
Сажает цветы на каждой клетке, через которую вы проходите.
[s:.7](Стакание этого эффекта сажает цветы в большей области.)[/s]"
ARMOR_FLOWERHAT_NAME,Flower Hat,Цветочная Шляпа
ARMOR_FLOWERHAT_DESC,"Your basic attack has a +5% chance to inflict Entangled.
Plants flowers on each tile you move through.
[s:.7](Stacking this effect plants flowers in a wider area.)[/s]","Ваша базовая атака имеет +5% шанс Опутать.
Сажает цветы на каждой клетке, через которую вы проходите.
[s:.7](Стакание этого эффекта сажает цветы в большей области.)[/s]"
ARMOR_FLOWERNECKLACE_NAME,Flower Necklace,Цветочное Ожерелье
ARMOR_FLOWERNECKLACE_DESC,"Your basic attack has a +5% chance to inflict Entangled.
Plants flowers on each tile you move through.
[s:.7](Stacking this effect plants flowers in a wider area.)[/s]","Ваша базовая атака имеет +5% шанс Опутать.
Сажает цветы на каждой клетке, через которую вы проходите.
[s:.7](Стакание этого эффекта сажает цветы в большей области.)[/s]"
SETBONUS_FLOWER_NAME,Flower Set Bonus!,Бонус Цветочного Набора!
SETBONUS_FLOWER_DESC,Enemies have a 10% chance to become Entangled when walking through flower tiles.,Враги имеют 10% шанс Опутаться при проходе через тайлы цветов.
ARMOR_FLYHAT_NAME,Fly Hat,Шляпа Мухи
ARMOR_FLYHAT_DESC,+10% Dodge Chance.,+10% Уклонения.
ARMOR_FLYMASK_NAME,Fly Mask,Маска Мухи
ARMOR_FLYMASK_DESC,+10% Dodge Chance.,+10% Уклонения.
ARMOR_FLYARMOR_NAME,Fly Carapace,Панцирь Мухи
ARMOR_FLYARMOR_DESC,+10% Dodge Chance.,+10% Уклонения.
SETBONUS_FLY_NAME,Fly Set Bonus!,Бонус Набора Мухи!
SETBONUS_FLY_DESC,"Flying. You do not take extra damage from backstabs.
50% Chance to spawn a Fly each turn.","Полет. Вы не получаете доп. урон от ударов в спину.
50% Шанс призвать Муху каждый ход."
ARMOR_FROZENHAT_NAME,Frozen Hat,Замороженная Шляпа
ARMOR_FROZENHAT_DESC,Your basic attack inflicts Slow and has a +10% chance to Freeze units. Units that contact you gain Slow and have a 10% chance to become Frozen.,"Ваша базовая атака накладывает Замедление и имеет +10% шанс Заморозить юнитов. Юниты, касающиеся вас, получают Замедление и имеют 10% шанс Заморозиться."
