KEY,en,ru
PASSIVE_BLACKSMITH_NAME,Blacksmith,Кузнец
PASSIVE_BLACKSMITH_DESC,"If you have a weapon, your basic attack becomes Hone.","Если есть оружие, базовая атака становится Заточкой."
PASSIVE_BLACKSMITH2_DESC,"If you have a weapon, your basic attack becomes Hone+.","Если есть оружие, базовая атака становится Заточкой+."
//medic,,
PASSIVE_HEALINGAURA_NAME,Healing Aura,Аура Исцеления
PASSIVE_HEALINGAURA_DESC,"+1 Health Regeneration
Your Health Regeneration also applies to your allies.","+1 Регенерация Здоровья
Ваш реген работает на союзников."
PASSIVE_HEALINGAURA2_DESC,"+2 Health Regeneration
Your Health Regeneration also applies to your allies.
You and your allies have uncapped HP.","+2 Регенерация Здоровья
Ваш реген работает на союзников.
У вас и союзников нет лимита ОЗ."
PASSIVE_NATURALHEALER_NAME,Natural Healer,Природный Целитель
PASSIVE_NATURALHEALER_DESC,Your heals heal for 2 extra.,Ваш хил лечит на 2 больше.
PASSIVE_NATURALHEALER2_DESC,"Your heals heal for 4 extra.
Start each battle at full HP.","Ваш хил лечит на 4 больше.
Начните битву с полным ОЗ."
PASSIVE_ETERNAL_NAME,Eternal,Вечный
PASSIVE_ETERNAL_DESC,"When you are downed for the 1st time each battle, take no injuries and revive with half HP.","При первом вырубании за битву, нет травм и воскресните с половиной ОЗ."
PASSIVE_ETERNAL2_DESC,"When you are downed for the 1st time each battle, take no injuries and revive with half HP, All Stats Up 2, and immediately take an extra turn.","При первом вырубании, нет травм, воскресните с половиной ОЗ, Повышение Всех Хар-к 2 и немедленный ход."
PASSIVE_BLESSED_NAME,Blessed,Благословенный
PASSIVE_BLESSED_DESC,Gain +1 to 2 random stats at the start of each turn.,+1 к 2 случайным статам в начале хода.
PASSIVE_BLESSED2_DESC,+3 Health Regeneration Gain +1 to 3 random stats at the start of each turn.,+3 Регенерация Здоровья +1 к 3 случайным статам в начале хода.
PASSIVE_EVILPATRON_NAME,Evil Patron,Злой Покровитель
PASSIVE_EVILPATRON_DESC,"Your healing abilities deal damage to enemies.
Gain +2 range on tile-targeted healing spells.","Лечащие способности наносят урон врагам.
+2 дальность лечения по тайлам."
PASSIVE_EVILPATRON2_DESC,"Your healing abilities deal damage to enemies.
Holy element damage you deal is doubled.
Gain +2 range on tile-targeted healing spells.","Лечащие способности наносят урон врагам.
Святой урон удвоен.
+2 дальность лечения по тайлам."
PASSIVE_ANGELICINSPIRATION_NAME,Angelic Inspiration,Ангельское Вдохновение
PASSIVE_ANGELICINSPIRATION_DESC,"When you heal an ally, they also gain +2 mana.","Когда лечите союзника, он получает +2 маны."
PASSIVE_ANGELICINSPIRATION2_DESC,"When you heal an ally, they also gain mana equal to half the amount healed.","Когда лечите союзника, он получает ману равную половине лечения."
PASSIVE_TOPOFF_NAME,Top Off,С Горкой
PASSIVE_TOPOFF_DESC,"When you heal another unit over their max HP, you both gain +1 [img:shield].","Когда лечите сверх максимума, оба получаете +1 [img:shield]."
PASSIVE_TOPOFF2_DESC,"When you heal another unit over their max HP, you both gain +2 [img:shield].","Когда лечите сверх максимума, оба получаете +2 [img:shield]."
PASSIVE_SHARINGISCARING_NAME,Sharing is Caring,Делиться — Значит Любить
PASSIVE_SHARINGISCARING_DESC,"When you pick up a non-coin pickup, allies gain the same effects.","Когда берете предмет (не монету), союзники получают эффект."
PASSIVE_SHARINGISCARING2_DESC,"When you pick up a non-coin pickup, allies gain the same effects.
Start each battle with pickups nearby.","Когда берете предмет (не монету), союзники получают эффект.
Старт с предметами рядом."
PASSIVE_CARETAKER_NAME,Caretaker,Сиделка
PASSIVE_CARETAKER_DESC,"When you heal another unit, heal yourself for half that amount.","Когда лечите другого, лечите себя на половину."
PASSIVE_CARETAKER2_DESC,"When you heal another unit, heal yourself for the same amount. ","Когда лечите другого, лечите себя на столько же."
PASSIVE_MORALEBOOST_NAME,Morale Boost,Подъем Боевого Духа
PASSIVE_MORALEBOOST_DESC,Allies gain All Stats Up whenever you kill something.,"Союзники получают Повышение Всех Хар-к, когда вы убиваете."
PASSIVE_MORALEBOOST2_DESC,"Allies gain All Stats Up whenever you kill something.
When you kill something, refresh your basic attack. ","Союзники получают Повышение Всех Хар-к, когда вы убиваете.
При убийстве, обновите базовую атаку."
PASSIVE_RANGEDMEDIC_NAME,Ranged Medic,Дальний Медик
PASSIVE_RANGEDMEDIC_DESC,Your basic attack is a ranged lobbed attack that heals allies and damages enemies.,"Базовая атака — навесной выстрел, лечащий своих и ранящий врагов."
PASSIVE_RANGEDMEDIC2_DESC,+2 Range. Your basic attack is a ranged lobbed attack that heals allies and damages enemies.,"+2 Дальность. Базовая атака — навесной выстрел, лечащий своих и ранящий врагов."
PASSIVE_GODSPEED_NAME,Godspeed,С Божьей Помощью
PASSIVE_GODSPEED_DESC,"When you heal something, gain +2 [img:spd].","Когда лечите, +2 [img:spd]."
PASSIVE_GODSPEED2_DESC,"When you heal something, gain +4 [img:spd] and +1 to a random stat.","Когда лечите, +4 [img:spd] и +1 к случайному стату."
PASSIVE_GODWARRIOR_NAME,God Warrior,Божий Воин
PASSIVE_GODWARRIOR_DESC,"When you kill an enemy, gain +1 [img:divineshield].","При убийстве врага, +1 [img:divineshield]."
PASSIVE_GODWARRIOR2_DESC,"When you kill an enemy, gain +1 [img:divineshield] and refresh your movement action.","При убийстве врага, +1 [img:divineshield] и обновите движение."
PASSIVE_BREATHOFLIFE_NAME,Breath of Life,Дыхание Жизни
PASSIVE_BREATHOFLIFE_DESC,"When you heal a downed unit, revive it. ","Когда лечите вырубленного, воскресите его."
PASSIVE_BREATHOFLIFE2_DESC,"When you heal a downed unit, revive it and heal it for 3 times the number you healed. ","Когда лечите вырубленного, воскресите и вылечите на 3х от суммы лечения."
PASSIVE_THOUSHALTNOTKILL_NAME,Thou Shalt Not Kill,Не Убий
PASSIVE_THOUSHALTNOTKILL_DESC,"When an enemy downs another unit, they take 10 holy damage.","Когда враг вырубает юнита, он получает 10 Святого урона."
PASSIVE_THOUSHALTNOTKILL2_DESC,"When an enemy downs another unit, they take 10 holy damage and become Stunned. ","Когда враг вырубает юнита, он получает 10 Святого урона и Оглушение."
PASSIVE_THOUSHALTNOTCOVET_NAME,Thou Shalt Not Covet,Не Желай Добра Ближнего
PASSIVE_THOUSHALTNOTCOVET_DESC,"When an enemy takes damage from an ability, it drops a random pickup.","Когда враг получает урон от способности, он роняет случайный предмет."
PASSIVE_THOUSHALTNOTCOVET2_DESC,"When an enemy takes damage from an ability, it drops 2 random pickups.","Когда враг получает урон от способности, он роняет 2 предмета."
PASSIVE_BLESSINGOFHOLYFIRE_NAME,Blessing of Holy Fire,Благословение Святого Огня
PASSIVE_BLESSINGOFHOLYFIRE_DESC,"Holy-element spells deal double damage to enemies instead of healing and inflict Burn 2. 
This blessing is lost when you kill a unit.","Святые заклинания наносят двойной урон врагам вместо лечения и Ожог 2.
Теряется при убийстве юнита."
PASSIVE_BLESSINGOFHOLYFIRE2_DESC,"Holy-element spells deal triple damage to enemies instead of healing and inflict Burn 3. 
This blessing is lost when you kill a unit.","Святые заклинания наносят тройной урон врагам вместо лечения и Ожог 3.
Теряется при убийстве юнита."
